SEM,NQUEST,POIDSM,RESCOUR,RESDEP,RESSECT,RESCOMM,RESC,JDEP,MNP,MNP5,MNPMOB,MNPACT,TYPELOG,OCCUPLOG,LOY_HC,LOY_NSP,ALLOC,CHG,CHG_NSP,LOY_PARK,PARK,NBPI,SURF,TELFIX,INTERNET,ANEM,MNEM,CHOIXLOG1,CHOIXLOG2,CHOIXLOG3,ACOMM,NB_VELO,NB_VAE,PARKVELO,NB_VD,TYPEV1,ENERGV1,APMCV1,PUISSV1,ANKMV1,CPTKMV1,POSSV1,STATV1,TYPEV2,ENERGV2,APMCV2,PUISSV2,ANKMV2,CPTKMV2,POSSV2,STATV2,TYPEV3,ENERGV3,APMCV3,PUISSV3,ANKMV3,CPTKMV3,POSSV3,STATV3,TYPEV4,ENERGV4,APMCV4,PUISSV4,ANKMV4,CPTKMV4,POSSV4,STATV4,NB_2RM,NB_VEH,TYPERM1,MOTRM1,ENERM1,APMCRM1,CYLRM1,ANKMRM1,STATRM1,TYPERM2,MOTRM2,ENERM2,APMCRM2,CYLRM2,ANKMRM2,STATRM2,TYPERM3,MOTRM3,ENERM3,APMCRM3,CYLRM3,ANKMRM3,STATRM3,TYPERM4,MOTRM4,ENERM4,APMCRM4,CYLRM4,ANKMRM4,STATRM4,ANCOUT,ASSCOUT,REVENU
201048,92091661,423.95196029,2,92,9209,92040,554986C,4,1,1,1,,5,4,650,,1,50,,,3,1,21,1,1,2,,16,,,69117,0,,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
201108,92091711,423.95196029,2,92,9209,92040,554978C,3,1,1,1,,5,6,540,,2,50,,,3,1,22,1,1,1,,04,,,38185,0,,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2
201017,92091741,289.66247829,2,92,9209,92040,554989H,4,5,5,4,1,2,1,,,,,1,,3,7,250,1,1,22,,,,,99014,2,0,1,2,1,2,2002,6,20000,140000,1,6,1,2,2008,5,15000,35500,1,6,,,,,,,,,,,,,,,,,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3,11
201050,92091761,423.95196029,2,92,9209,92049,558212H,5,1,1,1,1,5,2,,1,3,,1,,3,3,52,1,1,3,6,01,09,,89381,1,0,1,1,1,3,1986,5,15000,461000,1,1,,,,,,,,,,,,,,,,,,,,,,,,,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,11
201051,92091771,277.71115541,2,92,9209,92049,558128D,2,2,2,2,2,5,6,800,,1,100,,,2,2,42,1,1,,10,02,03,,92049,0,,2,2,1,3,2009,6,27000,22800,3,7,1,3,2006,6,5000,42000,3,3,,,,,,,,,,,,,,,,,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,7,8
201114,92091791,291.84954077,2,92,9209,92049,558135I,4,4,4,4,2,4,2,1200,,2,110,,70,,4,84,1,1,6,,,,,92049,3,0,1,1,1,2,2007,7,1000,15000,4,7,,,,,,,,,,,,,,,,,,,,,,,,,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,7,10
201007,92091811,277.71115541,2,92,9209,92040,557313G,1,2,2,2,2,6,3,400,,2,90,,47,,2,54,1,1,5,,04,16,,75119,0,,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6
201043,92091841,423.95196029,2,92,9209,92046,558121F,4,1,1,1,1,4,1,,,,45,,115,,2,35,1,1,9,,,,,92048,0,,1,1,1,1,2007,7,4000,12000,1,7,,,,,,,,,,,,,,,,,,,,,,,,,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,5
201044,92091881,382.88517735,2,92,9209,92049,558161F,5,4,2,2,2,1,1,,,,500,,,3,5,130,1,1,14,,09,11,,92049,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,2,2,2,2000,2,12000,4,,,,,,,,,,,,,,,,,,,,,,2,1,6
201045,92091911,333.10035926,2,92,9209,92046,558117F,2,3,2,2,2,4,3,500,,2,100,,50,,3,74,1,1,1,3,01,02,,75118,0,,1,1,1,1,2008,6,10000,17000,1,7,,,,,,,,,,,,,,,,,,,,,,,,,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,7
201102,92091921,277.71115541,2,92,9209,92040,554991F,2,2,2,2,2,4,1,,,,135,,,2,3,67,1,1,26,3,04,05,,75109,0,,1,1,1,3,2008,7,35000,70000,1,6,,,,,,,,,,,,,,,,,,,,,,,,,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,10
200952,92091941,220.79167926,2,92,9209,92040,554993A,1,5,3,3,2,6,1,,,,350,,,3,6,103,1,1,9,2,,,,91691,1,0,1,1,1,3,2003,7,18000,88700,1,6,,,,,,,,,,,,,,,,,,,,,,,,,1,2,2,4,2,2005,2,18300,6,,,,,,,,,,,,,,,,,,,,,,3,2,10
201051,92091961,220.79167926,2,92,9209,92075,555775A,2,5,4,4,1,4,2,1400,,2,350,,,2,4,86,1,1,2,6,02,09,,92075,3,0,1,1,1,1,2001,7,10000,120000,1,6,,,,,,,,,,,,,,,,,,,,,,,,,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,9
201108,92091971,423.95196029,2,92,9209,92040,554967B,2,1,1,1,1,4,3,357,,2,100,,,3,3,52,1,1,15,,,,,92040,0,,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3
201043,92092001,277.71115541,2,92,9209,92046,557336H,1,2,2,2,2,5,3,300,,2,60,,,3,2,39,1,1,7,,,,,94037,0,,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11
201051,92092011,291.84954077,2,92,9209,92040,554986D,5,4,4,4,2,4,6,1200,,2,200,,,3,3,60,1,1,5,12,,,,,0,,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,2,2,2,1960,1,5000,3,,,,,,,,,,,,,,,,,,,,,,1,2,8
201050,92092051,220.79167926,2,92,9209,92040,557233H,5,5,4,4,2,4,3,1100,,2,100,,75,,4,108,1,1,3,,01,04,,99014,4,0,1,1,1,3,2007,7,12000,41000,4,7,,,,,,,,,,,,,,,,,,,,,,,,,1,2,4,4,2,1999,3,2000,7,,,,,,,,,,,,,,,,,,,,,,2,4,9
201052,92092061,423.95196029,2,92,9209,92049,558153D,2,1,1,1,1,4,2,870,,2,70,,,3,2,45,1,1,3,0,01,14,,75115,0,,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6
201051,92092071,423.95196029,2,92,9209,92040,554988F,3,1,1,1,1,4,3,219,,2,180,,,3,2,38,2,1,14,,,,,75120,2,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
201012,92092101,333.10035926,2,92,9209,92040,554981F,1,3,3,,2,4,3,528,,2,150,,,2,3,66,1,1,5,6,,,,92040,3,0,2,1,1,3,2001,6,15000,110000,1,7,,,,,,,,,,,,,,,,,,,,,,,,,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,8
201050,92092111,423.95196029,2,92,9209,92040,554985D,1,1,1,1,1,6,3,160,,2,30,,,3,1,18,1,1,3,6,16,,,92040,0,,2,1,1,1,2000,7,10000,98000,1,2,,,,,,,,,,,,,,,,,,,,,,,,,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,4
200950,92092171,364.33665342,2,92,9209,92046,555776I,1,2,2,2,,2,1,,,,0,,,3,6,120,1,1,52,0,,,,92046,1,0,1,1,1,1,1998,7,6500,64963,1,6,,,,,,,,,,,,,,,,,,,,,,,,,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,5
200950,92092221,333.10035926,2,92,9209,92075,557334I,5,3,3,3,1,4,4,560,,2,35,,,3,1,24,2,2,4,6,02,04,,99043,0,,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3
201048,92092231,423.95196029,2,92,9209,92040,554979A,4,1,1,1,1,5,2,130,,1,220,,,3,2,35,1,1,9,,01,,,45284,1,0,1,2,1,3,2010,5,30000,15000,1,5,1,1,1970,4,2000,78500,1,6,,,,,,,,,,,,,,,,,2,4,2,4,2,2009,2,2400,6,3,2,2,1969,1,150,6,,,,,,,,,,,,,,,3,3,5
201102,92092241,289.66247829,2,92,9209,92046,558118H,5,5,5,5,3,2,2,1000,,2,,1,62,,5,140,1,1,7,,,,,92046,6,0,1,2,1,3,2010,7,15000,14000,3,3,1,1,2000,5,10000,80000,1,3,,,,,,,,,,,,,,,,,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,10
201009,92092301,277.71115541,2,92,9209,92049,558162D,1,2,2,2,2,4,1,,,,150,,70,,2,39,2,1,1,8,16,,,92002,2,0,1,1,1,1,2005,7,15000,70000,1,10,,,,,,,,,,,,,,,,,,,,,,,,,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,10
201114,92092311,423.95196029,2,92,9209,92075,555776A,3,1,1,1,,6,5,384,,2,90,,,3,2,50,1,1,4,,01,02,10,78423,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,4,2,2007,3,72000,5,,,,,,,,,,,,,,,,,,,,,,1,1,4
201005,92092331,423.95196029,2,92,9209,92040,554973I,5,1,1,1,,5,1,,,,200,,,2,4,84,1,1,3,3,03,05,,92072,1,0,1,1,1,3,2005,5,15000,70000,1,6,,,,,,,,,,,,,,,,,,,,,,,,,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,3,6
201021,92092341,277.71115541,2,92,9209,92049,558137A,5,2,2,2,1,5,3,258,,2,170,,53,,3,63,1,1,26,,,,,94016,0,,1,1,1,3,2009,5,10000,4800,1,7,,,,,,,,,,,,,,,,,,,,,,,,,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,5
201004,92092381,423.95196029,2,92,9209,92046,555787G,4,1,1,1,1,4,1,,,,,1,,3,3,60,1,2,7,,,,,92046,1,0,1,1,1,3,2008,7,15000,30000,3,2,,,,,,,,,,,,,,,,,,,,,,,,,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,7,5
201052,92092391,423.95196029,2,92,9209,92049,558125F,2,1,1,1,1,4,6,650,,2,35,,,3,1,28,1,1,,5,05,08,,91274,0,,2,1,1,3,1992,5,10000,190434,1,3,,,,,,,,,,,,,,,,,,,,,,,,,1,2,2,2,2,2008,1,3500,3,,,,,,,,,,,,,,,,,,,,,,5,3,3
201107,92092411,277.71115541,2,92,9209,92046,558112I,4,2,2,1,2,5,3,400,,2,,1,,3,2,56,1,2,12,,,,,92046,0,,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3
201102,92092461,333.10035926,2,92,9209,92040,557327D,2,3,3,3,1,5,2,1300,,2,250,,,2,5,90,1,1,9,,07,12,,92040,0,,1,1,1,3,2009,6,10000,47000,1,6,,,,,,,,,,,,,,,,,,,,,,,,,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,10
201004,92092481,423.95196029,2,92,9209,92075,557336B,1,1,1,1,1,5,1,,,,125,,,3,2,59,1,1,15,,,,,75115,1,0,1,1,1,3,2008,5,20000,36000,1,6,,,,,,,,,,,,,,,,,,,,,,,,,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,9
201008,92092521,277.71115541,2,92,9209,92040,557332A,2,2,2,2,2,5,3,554,,2,200,,60,,3,68,1,1,1,3,01,16,,14047,1,0,1,1,1,3,2000,4,30000,240000,1,7,,,,,,,,,,,,,,,,,,,,,,,,,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,8
201105,92092531,423.95196029,2,92,9209,92049,558126D,3,1,1,1,1,6,6,1000,,2,100,,,3,3,50,1,1,1,6,02,12,,94080,0,,2,1,1,3,2009,7,15000,25000,3,5,,,,,,,,,,,,,,,,,,,,,,,,,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,8,11
201023,92092591,423.95196029,2,92,9209,92040,557313H,1,1,1,1,1,4,6,700,,2,40,,,2,1,30,1,1,2,0,03,16,,08498,1,0,1,1,1,3,2009,5,40000,21000,3,1,,,,,,,,,,,,,,,,,,,,,,,,,1,2,1,4,2,2002,3,6000,7,,,,,,,,,,,,,,,,,,,,,,1,2,6
201105,92092601,291.84954077,2,92,9209,92040,557236F,1,4,4,4,2,6,1,,,,200,,,2,4,80,1,1,,1,01,02,,92040,0,,1,1,1,3,2003,9,25000,180000,1,6,,,,,,,,,,,,,,,,,,,,,,,,,1,2,1,2,2,2005,3,3000,6,,,,,,,,,,,,,,,,,,,,,,5,6,9
200952,92092611,364.33665342,2,92,9209,92075,557335C,3,2,2,2,1,1,1,,,,,1,,3,5,105,1,1,30,0,,,,92075,1,0,1,2,1,1,2009,5,1200,1200,1,4,1,1,2003,7,9000,64000,1,6,,,,,,,,,,,,,,,,,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,9
201050,92092631,423.95196029,2,92,9209,92040,554991D,2,1,1,1,,5,1,,,,160,,40,,2,57,1,1,4,6,02,05,,92040,0,,1,1,1,1,1999,4,5000,91000,1,7,,,,,,,,,,,,,,,,,,,,,,,,,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,11
200951,92092641,277.71115541,2,92,9209,92046,558116E,4,2,2,2,,6,3,281,,2,166,,,2,3,60,1,2,44,0,,,,75118,0,,1,1,1,1,2002,7,2500,70000,1,7,,,,,,,,,,,,,,,,,,,,,,,,,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,2,4
201048,92092661,277.71115541,2,92,9209,92049,558136B,5,2,2,2,2,4,2,900,,2,150,,,2,2,45,1,1,10,,05,08,,92049,1,0,1,1,1,1,2010,7,12000,1000,1,6,,,,,,,,,,,,,,,,,,,,,,,,,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,9
201108,92092691,277.71115541,2,92,9209,92040,557314A,1,2,2,2,2,4,6,700,,2,70,,,2,2,55,1,1,24,,04,10,,94081,0,,1,1,1,3,1994,9,8000,180000,1,7,,,,,,,,,,,,,,,,,,,,,,,,,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,10
201105,92092731,277.71115541,2,92,9209,92040,557315E,3,2,2,2,2,5,3,495,,2,149,,,2,2,57,1,1,6,,,,,92040,1,0,1,1,1,3,2007,5,30000,101000,4,7,,,,,,,,,,,,,,,,,,,,,,,,,1,2,2,2,2,1998,2,800,7,,,,,,,,,,,,,,,,,,,,,,4,2,7
201004,92092741,423.95196029,2,92,9209,92040,554992C,1,1,1,1,1,6,1,,,,,1,,3,5,90,1,1,15,,,,,92040,0,,1,1,1,1,1993,4,5000,98000,1,2,,,,,,,,,,,,,,,,,,,,,,,,,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,5
201105,92092751,423.95196029,2,92,9209,92049,558217D,1,1,1,1,,4,6,250,,2,180,,,3,4,87,1,1,40,0,,,,94073,0,,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5
201106,92092761,277.71115541,2,92,9209,92040,557315A,5,2,2,2,,5,1,,,,220,,,2,3,77,1,1,19,,,,,92048,0,,1,1,1,1,2004,7,12000,72000,1,6,,,,,,,,,,,,,,,,,,,,,,,,,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,10
201102,92092771,423.95196029,2,92,9209,92049,558161B,4,1,1,1,,4,4,500,,1,50,,,3,1,19,1,1,1,6,04,08,,75114,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
201104,92092781,277.71115541,2,92,9209,92075,557335F,4,2,2,2,1,5,3,553,,2,,1,13,,3,60,1,1,9,,,,,75110,1,0,1,1,1,3,2002,7,8000,111500,1,5,,,,,,,,,,,,,,,,,,,,,,,,,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,5
201048,92092821,423.95196029,2,92,9209,92040,554978C,5,1,1,1,1,5,9,530,,1,200,,,3,1,24,1,1,,8,16,,,33063,0,,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11
201051,92092861,423.95196029,2,92,9209,92046,558116I,4,1,1,1,,6,1,,,,70,,,3,2,36,1,2,24,,01,,,92046,1,0,1,1,1,1,1997,7,14000,186000,1,5,,,,,,,,,,,,,,,,,,,,,,,,,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,8,5
201007,92092871,277.71115541,2,92,9209,92049,558126E,3,2,2,2,2,6,3,300,,2,,1,,3,2,39,1,1,14,,,,,92007,0,,2,1,1,1,2004,5,10000,80000,1,1,,,,,,,,,,,,,,,,,,,,,,,,,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,1,3
201050,92092921,277.71115541,2,92,9209,92046,558124C,3,2,2,2,,5,3,310,,1,150,,,3,3,60,1,1,5,,02,,,93070,0,,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11
201051,92092971,423.95196029,2,92,9209,92049,558138F,2,1,1,1,1,4,2,750,,2,100,,,3,2,43,1,1,6,10,,,,92020,2,0,1,1,1,1,1992,4,10000,170000,1,6,,,,,,,,,,,,,,,,,,,,,,,,,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,7
201051,92093041,291.84954077,2,92,9209,92049,558126B,4,4,2,2,2,4,6,880,,2,150,,,3,3,60,1,1,4,12,02,04,,75114,3,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9
201047,92093091,277.71115541,2,92,9209,92049,558217B,3,2,2,2,2,6,6,500,,1,20,,,3,1,37,1,1,3,,04,,,78423,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11
201004,92093131,423.95196029,2,92,9209,92040,554968H,1,1,1,1,1,4,1,,,,90,,,3,2,42,1,1,10,,,,,75115,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7
201052,92093201,291.84954077,2,92,9209,92040,554973I,4,4,4,4,2,5,1,,,,,1,,3,4,90,1,1,6,,02,03,,92040,2,0,1,1,1,1,2008,6,10000,30000,1,6,,,,,,,,,,,,,,,,,,,,,,,,,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,10
201108,92093231,291.84954077,2,92,9209,92040,554974I,5,4,4,4,2,5,1,,,,400,,,3,5,120,1,1,7,,10,,,75120,0,,1,2,1,3,2010,7,15000,5250,3,6,1,1,2009,4,4000,5850,1,6,,,,,,,,,,,,,,,,,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,10
201115,92093241,423.95196029,2,92,9209,92040,557311F,1,1,1,1,1,5,3,650,,2,150,,,2,4,62,1,1,8,,01,10,,92040,1,0,1,1,1,6,2010,4,6000,1500,1,7,,,,,,,,,,,,,,,,,,,,,,,,,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,5
201008,92093311,423.95196029,2,92,9209,92049,558161B,3,1,1,1,1,4,6,600,,2,50,,,3,2,30,1,1,2,0,01,16,,75114,0,,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6
201044,92093331,277.71115541,2,92,9209,92046,557336F,1,2,2,2,,5,3,420,,2,95,,87,,2,56,1,1,7,,,,,92046,0,,1,1,1,3,1999,5,10000,67000,1,7,,,,,,,,,,,,,,,,,,,,,,,,,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,7
201115,92093341,556.19385616,2,92,9209,92040,554982H,5,1,1,1,1,1,1,,,,180,,,2,3,64,1,1,10,5,01,02,05,75115,1,0,1,1,1,3,2011,4,12000,260,1,6,,,,,,,,,,,,,,,,,,,,,,,,,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,10
201043,92093351,277.71115541,2,92,9209,92049,558128C,1,2,2,2,2,4,1,,,,400,,,3,6,100,1,1,29,3,,,,92049,1,0,1,1,1,3,2008,6,12000,29000,1,6,,,,,,,,,,,,,,,,,,,,,,,,,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,10
201047,92093381,423.95196029,2,92,9209,92049,558134I,5,1,1,1,1,4,1,,,,130,,,3,2,32,1,1,9,,04,09,,38185,0,,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8
201051,92093391,291.84954077,2,92,9209,92049,558163E,4,4,3,3,2,4,2,1200,,2,200,,,3,4,105,1,1,5,11,,,,92049,4,0,1,2,1,1,2010,9,10000,1000,1,6,1,1,1998,5,5000,88000,1,12,,,,,,,,,,,,,,,,,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,8
201106,92093401,333.10035926,2,92,9209,92040,554968D,4,3,2,2,2,4,2,1100,,2,140,,,2,4,86,1,1,2,6,01,04,,75115,1,0,1,1,1,3,2008,5,17000,35000,1,6,,,,,,,,,,,,,,,,,,,,,,,,,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2,10
201043,92093421,423.95196029,2,92,9209,92075,558112A,1,1,1,1,,4,1,,,,180,,,3,4,61,1,2,11,3,,,,92046,0,,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5
201009,92093431,291.84954077,2,92,9209,92040,557313G,2,4,2,2,2,5,3,470,,2,180,,50,,3,72,1,1,2,9,01,16,,77058,0,,2,2,1,1,1996,4,1000,105000,1,7,1,3,1997,6,15000,240000,1,7,,,,,,,,,,,,,,,,,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,8
201115,92093441,291.84954077,2,92,9209,92049,558133H,4,4,4,4,2,4,6,843,,2,96,,80,,3,87,1,1,11,,,,,75118,3,0,1,1,1,3,2000,7,12200,122000,1,7,,,,,,,,,,,,,,,,,,,,,,,,,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,9
201002,92093521,423.95196029,2,92,9209,92040,557312A,4,1,1,,,5,1,,,,120,,,2,2,60,1,1,30,,,,,92046,0,,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3
201107,92093581,277.71115541,2,92,9209,92040,557311B,3,2,2,2,1,6,2,1300,,,200,,20,,3,70,1,1,11,,,,,75115,1,,1,2,1,1,2005,5,5000,25000,1,6,1,3,2010,7,10000,12000,3,6,,,,,,,,,,,,,,,,,1,3,1,2,2,1999,3,500,6,,,,,,,,,,,,,,,,,,,,,,1,3,8
201005,92093621,423.95196029,2,92,9209,92040,554985D,3,1,1,1,1,5,3,206,,2,72,,,3,3,50,1,2,12,,,,,92040,0,,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3
201007,92093631,437.00322361,2,92,9209,92075,557334A,5,3,3,3,2,2,1,,,,,1,,3,6,120,1,1,24,,,,,92012,3,0,1,1,1,3,2009,5,30000,30000,1,3,,,,,,,,,,,,,,,,,,,,,,,,,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,9
201023,92093641,220.79167926,2,92,9209,92046,555784I,1,5,4,4,1,4,3,1050,,2,90,,,3,4,90,1,1,4,3,02,06,,92007,3,0,1,1,1,3,2008,5,25000,50000,1,3,,,,,,,,,,,,,,,,,,,,,,,,,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,8
201017,92093681,277.71115541,2,92,9209,92040,557313G,1,2,2,2,1,5,2,992,,2,300,,,2,3,83,1,1,26,,,,,75114,4,0,1,1,1,1,1989,9,1000,114394,1,6,,,,,,,,,,,,,,,,,,,,,,,,,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,5
201105,92093701,333.10035926,2,92,9209,92049,558137F,5,3,3,3,2,4,2,,1,2,,1,,3,3,65,1,1,10,,,,,75114,0,,2,1,1,3,2009,5,7000,9000,1,8,,,,,,,,,,,,,,,,,,,,,,,,,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,2,11
201111,92093721,423.95196029,2,92,9209,92040,554981C,4,1,1,1,1,5,3,387,,1,,1,,2,1,24,1,1,3,6,10,16,,75108,0,,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3
201007,92093731,277.71115541,2,92,9209,92075,557335E,5,2,2,2,1,5,3,487,,2,163,,14,,3,75,1,1,30,,,,,92075,1,0,2,1,1,1,1989,4,5000,36000,1,7,,,,,,,,,,,,,,,,,,,,,,,,,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,1
201007,92093751,423.95196029,2,92,9209,92075,555776B,2,1,1,1,,6,3,368,,2,,1,,3,2,47,1,1,4,2,03,12,,92075,0,,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6
201104,92093831,333.10035926,2,92,9209,92040,557312A,3,3,3,3,2,6,2,980,,2,220,,,3,4,72,1,1,6,,,,,92040,3,0,1,1,1,3,1996,6,10000,180000,1,6,,,,,,,,,,,,,,,,,,,,,,,,,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,7
201017,92093841,291.84954077,2,92,9209,92040,557232D,4,4,2,2,2,5,4,720,,2,180,1,,,2,50,1,1,5,,01,,,92012,2,0,1,1,1,3,2000,6,3000,200000,1,5,,,,,,,,,,,,,,,,,,,,,,,,,1,2,1,4,2,2008,2,5000,6,,,,,,,,,,,,,,,,,,,,,,2,2,11
201008,92093891,423.95196029,2,92,9209,92040,557315F,1,1,1,1,1,6,1,,,,200,,,3,2,52,1,1,9,1,,,,92072,0,,2,2,1,1,1998,6,6000,115000,1,6,1,1,2008,3,2000,7000,4,5,,,,,,,,,,,,,,,,,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2,5
201007,92093901,423.95196029,2,92,9209,92075,557333F,1,1,1,1,1,4,6,320,,2,80,,,3,1,30,1,1,11,,,,,77243,0,,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3
201005,92093991,423.95196029,2,92,9209,92049,558139E,1,1,1,1,,4,8,,,,30,,,3,1,19,2,2,,3,07,16,,21231,0,,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
